"booking_id","guest_id","listing_id","booking_status_id","checkindate","checkoutdate","no_of_days","booking_date"
2255,2255,2255,2,"2023-06-05","2023-06-06",1,"2023-05-30"
2256,2256,2256,2,"2023-05-24","2023-06-07",14,"2023-05-01"
2257,2257,2257,3,"2023-12-01","2023-12-06",5,"2023-11-01"
2258,2258,2258,1,"2023-03-17","2023-03-21",4,"2023-03-03"
2259,2259,2259,2,"2023-10-22","2023-11-01",10,"2023-10-06"
2260,2260,2260,1,"2023-11-21","2023-11-25",4,"2023-11-18"
2261,2261,2261,2,"2023-02-11","2023-02-25",14,"2023-01-23"
2262,2262,2262,2,"2024-01-17","2024-01-27",10,"2024-01-13"
2263,2263,2263,3,"2023-03-28","2023-04-02",5,"2023-03-27"
2264,2264,2264,1,"2023-07-05","2023-07-18",13,"2023-06-27"
2265,2265,2265,1,"2023-08-30","2023-09-08",9,"2023-08-19"
2266,2266,2266,3,"2023-06-27","2023-07-10",13,"2023-06-24"
2267,2267,2267,2,"2023-09-15","2023-09-29",14,"2023-09-07"
2268,2268,2268,3,"2023-10-27","2023-11-04",8,"2023-10-12"
2269,2269,2269,1,"2023-10-02","2023-10-06",4,"2023-09-17"
2270,2270,2270,1,"2023-09-20","2023-09-28",8,"2023-09-15"
2271,2271,2271,1,"2023-02-28","2023-03-13",13,"2023-02-15"
2272,2272,2272,2,"2023-10-09","2023-10-16",7,"2023-09-20"
2273,2273,2273,1,"2023-10-09","2023-10-14",5,"2023-09-26"
2274,2274,2274,1,"2023-10-25","2023-10-31",6,"2023-10-12"
2275,2275,2275,3,"2023-04-16","2023-04-18",2,"2023-04-10"
2276,2276,2276,1,"2023-08-18","2023-08-21",3,"2023-08-10"
2277,2277,2277,3,"2023-09-08","2023-09-21",13,"2023-09-02"
2278,2278,2278,2,"2024-02-14","2024-02-21",7,"2024-01-25"
2279,2279,2279,3,"2023-03-27","2023-03-28",1,"2023-03-20"
2280,2280,2280,1,"2023-05-25","2023-06-08",14,"2023-05-11"
2281,2281,2281,3,"2023-11-13","2023-11-21",8,"2023-10-24"
2282,2282,2282,3,"2023-03-26","2023-04-08",13,"2023-03-08"
2283,2283,2283,3,"2023-05-25","2023-05-31",6,"2023-05-19"
2284,2284,2284,1,"2023-04-27","2023-05-09",12,"2023-04-02"
2285,2285,2285,2,"2023-11-05","2023-11-10",5,"2023-10-27"
2286,2286,2286,3,"2023-10-20","2023-10-27",7,"2023-09-21"
2287,2287,2287,1,"2023-08-20","2023-09-02",13,"2023-07-29"
2288,2288,2288,2,"2023-07-10","2023-07-16",6,"2023-07-07"
2289,2289,2289,1,"2023-11-06","2023-11-16",10,"2023-10-14"
2290,2290,2290,2,"2023-12-13","2023-12-24",11,"2023-11-18"
2291,2291,2291,2,"2023-07-09","2023-07-23",14,"2023-07-08"
2292,2292,2292,2,"2023-02-27","2023-02-28",1,"2023-01-30"
2293,2293,2293,3,"2023-08-29","2023-09-04",6,"2023-08-01"
2294,2294,2294,1,"2023-07-27","2023-08-02",6,"2023-07-11"
2295,2295,2295,3,"2023-08-07","2023-08-18",11,"2023-08-05"
2296,2296,2296,2,"2024-01-03","2024-01-12",9,"2023-12-06"
2297,2297,2297,2,"2023-09-16","2023-09-21",5,"2023-08-24"
2298,2298,2298,1,"2023-12-17","2023-12-30",13,"2023-11-29"
2299,2299,2299,3,"2023-05-07","2023-05-10",3,"2023-04-09"
2300,2300,2300,1,"2023-10-24","2023-11-02",9,"2023-10-13"
2301,2301,2301,1,"2023-10-16","2023-10-21",5,"2023-10-04"
2302,2302,2302,2,"2024-01-29","2024-02-08",10,"2024-01-03"
2303,2303,2303,3,"2023-10-22","2023-11-05",14,"2023-10-07"
2304,2304,2304,1,"2023-08-18","2023-08-28",10,"2023-07-25"
2305,2305,2305,1,"2023-05-29","2023-06-07",9,"2023-05-26"
2306,2306,2306,2,"2023-10-26","2023-11-02",7,"2023-10-22"
2307,2307,2307,3,"2023-02-26","2023-03-02",4,"2023-02-04"
2308,2308,2308,3,"2023-05-18","2023-05-25",7,"2023-04-20"
2309,2309,2309,2,"2023-12-11","2023-12-21",10,"2023-12-04"
2310,2310,2310,1,"2023-06-22","2023-07-01",9,"2023-06-17"
2311,2311,2311,1,"2023-07-12","2023-07-26",14,"2023-06-17"
2312,2312,2312,2,"2023-12-28","2023-12-29",1,"2023-12-23"
2313,2313,2313,1,"2023-12-17","2023-12-27",10,"2023-12-08"
2314,2314,2314,2,"2023-05-12","2023-05-20",8,"2023-04-20"
2315,2315,2315,1,"2024-01-23","2024-02-03",11,"2024-01-12"
2316,2316,2316,2,"2023-03-20","2023-03-30",10,"2023-03-20"
2317,2317,2317,1,"2023-07-22","2023-08-04",13,"2023-07-22"
2318,2318,2318,2,"2023-06-23","2023-07-07",14,"2023-06-10"
2319,2319,2319,2,"2023-08-25","2023-09-06",12,"2023-08-17"
2320,2320,2320,2,"2024-02-14","2024-02-20",6,"2024-01-31"
2321,2321,2321,2,"2023-10-28","2023-11-03",6,"2023-10-01"
2322,2322,2322,3,"2023-11-21","2023-11-26",5,"2023-11-10"
2323,2323,2323,2,"2023-04-18","2023-04-27",9,"2023-03-23"
2324,2324,2324,3,"2023-09-26","2023-10-06",10,"2023-08-28"
2325,2325,2325,2,"2023-11-06","2023-11-14",8,"2023-10-22"
2326,2326,2326,2,"2023-08-24","2023-09-01",8,"2023-07-25"
2327,2327,2327,3,"2023-12-19","2023-12-27",8,"2023-12-17"
2328,2328,2328,2,"2023-03-25","2023-03-28",3,"2023-03-23"
2329,2329,2329,2,"2023-08-09","2023-08-21",12,"2023-07-10"
2330,2330,2330,3,"2023-08-08","2023-08-22",14,"2023-07-21"
2331,2331,2331,1,"2023-05-22","2023-05-31",9,"2023-05-12"
2332,2332,2332,2,"2023-09-21","2023-09-30",9,"2023-09-12"
2333,2333,2333,2,"2023-10-14","2023-10-24",10,"2023-10-09"
2334,2334,2334,2,"2024-01-22","2024-01-23",1,"2024-01-20"
2335,2335,2335,3,"2023-03-24","2023-03-27",3,"2023-03-18"
2336,2336,2336,3,"2023-10-31","2023-11-09",9,"2023-10-08"
2337,2337,2337,3,"2024-01-21","2024-01-22",1,"2023-12-30"
2338,2338,2338,3,"2023-09-29","2023-10-06",7,"2023-09-26"
2339,2339,2339,1,"2023-12-07","2023-12-19",12,"2023-11-09"
2340,2340,2340,2,"2023-09-21","2023-10-01",10,"2023-09-20"
2341,2341,2341,2,"2023-08-20","2023-08-25",5,"2023-08-16"
2342,2342,2342,1,"2023-07-26","2023-07-28",2,"2023-07-17"
2343,2343,2343,2,"2024-01-21","2024-01-22",1,"2024-01-14"
2344,2344,2344,3,"2023-06-16","2023-06-24",8,"2023-05-20"
2345,2345,2345,1,"2023-11-28","2023-12-02",4,"2023-10-31"
2346,2346,2346,2,"2023-11-23","2023-11-25",2,"2023-11-14"
2347,2347,2347,1,"2023-12-04","2023-12-18",14,"2023-11-23"
2348,2348,2348,1,"2024-01-10","2024-01-14",4,"2024-01-07"
2349,2349,2349,1,"2023-10-27","2023-10-29",2,"2023-10-07"
2350,2350,2350,3,"2023-07-02","2023-07-09",7,"2023-07-02"
2351,2351,2351,1,"2023-10-27","2023-11-07",11,"2023-10-07"
2352,2352,2352,1,"2023-07-26","2023-07-31",5,"2023-07-06"
2353,2353,2353,2,"2023-05-07","2023-05-17",10,"2023-04-21"
2354,2354,2354,2,"2023-04-11","2023-04-19",8,"2023-03-26"
2355,2355,2355,2,"2023-03-16","2023-03-18",2,"2023-03-09"
2356,2356,2356,3,"2023-10-05","2023-10-18",13,"2023-09-08"
2357,2357,2357,3,"2023-12-22","2023-12-30",8,"2023-11-24"
2358,2358,2358,2,"2023-12-21","2024-01-04",14,"2023-12-04"
2359,2359,2359,1,"2023-12-10","2023-12-17",7,"2023-11-30"
2360,2360,2360,2,"2024-02-23","2024-02-24",1,"2024-02-17"
2361,2361,2361,2,"2023-04-26","2023-05-03",7,"2023-04-06"
2362,2362,2362,3,"2023-04-08","2023-04-15",7,"2023-04-01"
2363,2363,2363,3,"2023-08-04","2023-08-11",7,"2023-07-23"
2364,2364,2364,3,"2023-03-18","2023-03-29",11,"2023-02-19"
2365,2365,2365,2,"2023-08-24","2023-09-01",8,"2023-07-30"
2366,2366,2366,3,"2023-08-09","2023-08-20",11,"2023-07-24"
2367,2367,2367,1,"2023-03-24","2023-03-27",3,"2023-03-10"
2368,2368,2368,2,"2023-06-22","2023-06-28",6,"2023-05-23"
2369,2369,2369,3,"2023-08-04","2023-08-12",8,"2023-08-01"
2370,2370,2370,2,"2023-04-24","2023-04-27",3,"2023-04-16"
2371,2371,2371,2,"2023-05-21","2023-05-30",9,"2023-04-24"
2372,2372,2372,1,"2023-05-03","2023-05-11",8,"2023-04-26"
2373,2373,2373,3,"2023-12-07","2023-12-14",7,"2023-11-10"
2374,2374,2374,3,"2024-01-20","2024-01-30",10,"2024-01-12"
2375,2375,2375,1,"2023-04-21","2023-05-02",11,"2023-04-14"
2376,2376,2376,3,"2023-07-15","2023-07-21",6,"2023-06-16"
2377,2377,2377,1,"2023-05-07","2023-05-20",13,"2023-05-03"
2378,2378,2378,1,"2023-04-30","2023-05-02",2,"2023-04-29"
2379,2379,2379,3,"2023-05-18","2023-05-29",11,"2023-04-22"
2380,2380,2380,1,"2023-08-11","2023-08-17",6,"2023-08-04"
2381,2381,2381,2,"2024-01-13","2024-01-25",12,"2023-12-24"
2382,2382,2382,3,"2023-08-14","2023-08-27",13,"2023-08-10"
2383,2383,2383,3,"2023-05-27","2023-06-02",6,"2023-05-08"
2384,2384,2384,1,"2023-07-27","2023-08-10",14,"2023-07-10"
2385,2385,2385,3,"2023-05-03","2023-05-08",5,"2023-04-06"
2386,2386,2386,3,"2023-09-16","2023-09-23",7,"2023-09-03"
2387,2387,2387,3,"2024-02-11","2024-02-22",11,"2024-01-28"
2388,2388,2388,1,"2023-06-26","2023-07-01",5,"2023-06-18"
2389,2389,2389,3,"2023-11-04","2023-11-14",10,"2023-10-23"
2390,2390,2390,2,"2023-04-21","2023-05-01",10,"2023-03-24"
2391,2391,2391,1,"2024-01-23","2024-01-27",4,"2023-12-27"
2392,2392,2392,2,"2023-10-29","2023-11-12",14,"2023-10-01"
2393,2393,2393,1,"2023-12-08","2023-12-12",4,"2023-12-02"
2394,2394,2394,2,"2023-12-24","2024-01-02",9,"2023-11-26"
2395,2395,2395,2,"2024-02-01","2024-02-03",2,"2024-01-02"
2396,2396,2396,1,"2024-01-14","2024-01-17",3,"2024-01-09"
2397,2397,2397,3,"2023-11-22","2023-11-25",3,"2023-11-03"
2398,2398,2398,3,"2023-02-27","2023-03-13",14,"2023-02-21"
2399,2399,2399,2,"2023-06-28","2023-07-02",4,"2023-06-27"
2400,2400,2400,1,"2023-08-13","2023-08-14",1,"2023-08-06"
2401,2401,2401,2,"2023-04-05","2023-04-14",9,"2023-03-10"
2402,2402,2402,2,"2023-02-15","2023-02-27",12,"2023-01-18"
2403,2403,2403,2,"2023-03-04","2023-03-12",8,"2023-02-02"
2404,2404,2404,3,"2024-02-01","2024-02-13",12,"2024-01-08"
2405,2405,2405,3,"2023-11-08","2023-11-14",6,"2023-11-02"
2406,2406,2406,2,"2023-08-04","2023-08-08",4,"2023-07-29"
2407,2407,2407,3,"2023-12-10","2023-12-24",14,"2023-11-11"
2408,2408,2408,3,"2023-04-13","2023-04-15",2,"2023-04-13"
2409,2409,2409,1,"2023-07-05","2023-07-19",14,"2023-07-04"
2410,2410,2410,2,"2023-05-16","2023-05-22",6,"2023-04-22"
2411,2411,2411,2,"2023-07-04","2023-07-10",6,"2023-06-06"
2412,2412,2412,3,"2023-04-16","2023-04-18",2,"2023-04-13"
2413,2413,2413,1,"2023-03-10","2023-03-17",7,"2023-02-11"
2414,2414,2414,3,"2023-06-04","2023-06-12",8,"2023-05-15"
2415,2415,2415,3,"2023-07-11","2023-07-20",9,"2023-07-06"
2416,2416,2416,2,"2023-04-09","2023-04-22",13,"2023-03-30"
2417,2417,2417,3,"2024-02-10","2024-02-11",1,"2024-02-02"
2418,2418,2418,2,"2023-03-20","2023-03-25",5,"2023-02-19"
2419,2419,2419,2,"2023-04-04","2023-04-07",3,"2023-03-30"
2420,2420,2420,3,"2023-12-02","2023-12-15",13,"2023-11-24"
2421,2421,2421,2,"2023-08-31","2023-09-10",10,"2023-08-13"
2422,2422,2422,3,"2023-12-13","2023-12-27",14,"2023-11-16"
2423,2423,2423,2,"2023-10-25","2023-11-08",14,"2023-10-22"
2424,2424,2424,1,"2023-05-02","2023-05-05",3,"2023-04-20"
2425,2425,2425,1,"2023-11-26","2023-12-06",10,"2023-11-11"
2426,2426,2426,3,"2023-08-04","2023-08-13",9,"2023-07-24"
2427,2427,2427,3,"2023-03-12","2023-03-21",9,"2023-02-11"
2428,2428,2428,3,"2023-02-17","2023-03-02",13,"2023-01-29"
2429,2429,2429,2,"2024-01-15","2024-01-27",12,"2024-01-12"
2430,2430,2430,3,"2023-08-22","2023-09-05",14,"2023-08-15"
2431,2431,2431,2,"2023-05-24","2023-06-01",8,"2023-04-24"
2432,2432,2432,1,"2023-12-26","2023-12-28",2,"2023-12-06"
2433,2433,2433,3,"2023-05-31","2023-06-01",1,"2023-05-29"
2434,2434,2434,2,"2023-02-22","2023-02-25",3,"2023-02-08"
2435,2435,2435,1,"2023-12-11","2023-12-21",10,"2023-11-20"
2436,2436,2436,3,"2023-09-04","2023-09-07",3,"2023-08-24"
2437,2437,2437,2,"2023-07-02","2023-07-08",6,"2023-06-16"
2438,2438,2438,3,"2023-04-05","2023-04-17",12,"2023-03-10"
2439,2439,2439,3,"2023-04-08","2023-04-16",8,"2023-03-24"
2440,2440,2440,2,"2023-07-21","2023-08-04",14,"2023-06-28"
2441,2441,2441,3,"2023-07-01","2023-07-07",6,"2023-06-01"
2442,2442,2442,1,"2023-04-11","2023-04-17",6,"2023-03-13"
2443,2443,2443,2,"2023-08-27","2023-09-09",13,"2023-08-03"
2444,2444,2444,1,"2023-09-19","2023-09-29",10,"2023-09-13"
2445,2445,2445,1,"2023-09-26","2023-10-05",9,"2023-09-08"
2446,2446,2446,2,"2023-05-09","2023-05-10",1,"2023-04-21"
2447,2447,2447,2,"2023-05-17","2023-05-26",9,"2023-05-07"
2448,2448,2448,2,"2023-04-01","2023-04-07",6,"2023-03-27"
2449,2449,2449,3,"2023-10-14","2023-10-24",10,"2023-10-13"
2450,2450,2450,3,"2023-12-20","2023-12-21",1,"2023-11-27"
2451,2451,2451,2,"2023-10-29","2023-11-01",3,"2023-10-23"
2452,2452,2452,2,"2023-03-12","2023-03-26",14,"2023-02-22"
2453,2453,2453,3,"2023-12-29","2024-01-03",5,"2023-12-29"
2454,2454,2454,1,"2023-04-10","2023-04-11",1,"2023-03-27"
2455,2455,2455,3,"2023-08-08","2023-08-17",9,"2023-07-27"
2456,2456,2456,2,"2024-01-26","2024-02-06",11,"2023-12-28"
2457,2457,2457,2,"2023-08-26","2023-08-28",2,"2023-08-07"
2458,2458,2458,2,"2023-10-23","2023-10-25",2,"2023-09-29"
2459,2459,2459,3,"2023-05-24","2023-06-06",13,"2023-05-10"
2460,2460,2460,3,"2024-01-22","2024-01-27",5,"2023-12-30"
2461,2461,2461,2,"2023-07-05","2023-07-18",13,"2023-06-08"
2462,2462,2462,1,"2023-04-10","2023-04-15",5,"2023-04-08"
2463,2463,2463,2,"2023-08-11","2023-08-25",14,"2023-07-18"
2464,2464,2464,2,"2023-11-01","2023-11-06",5,"2023-10-06"
2465,2465,2465,2,"2023-11-11","2023-11-15",4,"2023-11-01"
2466,2466,2466,2,"2023-07-24","2023-07-31",7,"2023-07-02"
2467,2467,2467,2,"2023-12-11","2023-12-23",12,"2023-12-10"
2468,2468,2468,3,"2023-06-10","2023-06-14",4,"2023-05-11"
2469,2469,2469,3,"2023-06-18","2023-07-01",13,"2023-05-29"
2470,2470,2470,2,"2023-09-12","2023-09-21",9,"2023-08-19"
2471,2471,2471,2,"2023-03-25","2023-04-05",11,"2023-03-04"
2472,2472,2472,1,"2023-08-18","2023-08-30",12,"2023-08-08"
2473,2473,2473,2,"2024-02-04","2024-02-08",4,"2024-01-31"
2474,2474,2474,3,"2023-11-28","2023-12-08",10,"2023-11-28"
2475,2475,2475,3,"2023-05-30","2023-06-10",11,"2023-05-02"
2476,2476,2476,2,"2023-08-02","2023-08-16",14,"2023-07-04"
2477,2477,2477,1,"2023-12-20","2024-01-01",12,"2023-12-19"
2478,2478,2478,3,"2023-06-09","2023-06-21",12,"2023-05-17"
2479,2479,2479,1,"2023-06-26","2023-07-02",6,"2023-05-27"
2480,2480,2480,1,"2023-11-05","2023-11-17",12,"2023-10-16"
2481,2481,2481,2,"2023-03-25","2023-04-03",9,"2023-03-14"
2482,2482,2482,1,"2023-04-30","2023-05-06",6,"2023-04-11"
2483,2483,2483,1,"2023-05-07","2023-05-20",13,"2023-04-15"
2484,2484,2484,3,"2023-03-09","2023-03-14",5,"2023-03-02"
2485,2485,2485,1,"2023-04-10","2023-04-21",11,"2023-03-12"
2486,2486,2486,1,"2023-08-14","2023-08-21",7,"2023-07-27"
2487,2487,2487,2,"2023-04-19","2023-05-03",14,"2023-03-28"
2488,2488,2488,3,"2023-05-16","2023-05-27",11,"2023-05-02"
2489,2489,2489,2,"2023-10-22","2023-11-05",14,"2023-09-22"
2490,2490,2490,3,"2023-05-11","2023-05-25",14,"2023-04-21"
2491,2491,2491,3,"2023-04-23","2023-04-24",1,"2023-04-17"
2492,2492,2492,1,"2023-09-11","2023-09-22",11,"2023-08-13"
2493,2493,2493,3,"2023-06-12","2023-06-18",6,"2023-05-31"
2494,2494,2494,3,"2023-08-28","2023-09-08",11,"2023-08-07"
2495,2495,2495,3,"2023-02-14","2023-02-25",11,"2023-01-27"
2496,2496,2496,2,"2023-03-17","2023-03-22",5,"2023-03-04"
2497,2497,2497,2,"2023-07-11","2023-07-17",6,"2023-06-23"
2498,2498,2498,1,"2023-03-28","2023-04-10",13,"2023-03-02"
2499,2499,2499,1,"2023-05-25","2023-05-26",1,"2023-05-16"
2500,2500,2500,2,"2023-09-12","2023-09-24",12,"2023-08-20"
2501,2501,2501,2,"2024-01-07","2024-01-16",9,"2023-12-08"
2502,2502,2502,2,"2023-06-21","2023-06-28",7,"2023-06-04"
2503,2503,2503,2,"2023-12-08","2023-12-16",8,"2023-11-09"
2504,2504,2504,1,"2023-04-22","2023-05-06",14,"2023-03-26"
2505,2505,2505,3,"2023-06-11","2023-06-25",14,"2023-06-01"
2506,2506,2506,3,"2023-03-27","2023-04-01",5,"2023-03-24"
2507,2507,2507,3,"2023-08-07","2023-08-16",9,"2023-07-24"
2508,2508,2508,3,"2023-07-11","2023-07-17",6,"2023-06-13"
2509,2509,2509,3,"2023-07-17","2023-07-21",4,"2023-07-11"
2510,2510,2510,2,"2023-11-16","2023-11-23",7,"2023-10-18"
2511,2511,2511,3,"2024-01-17","2024-01-23",6,"2023-12-18"
2512,2512,2512,2,"2024-01-29","2024-02-03",5,"2024-01-19"
2513,2513,2513,1,"2024-01-29","2024-02-08",10,"2023-12-31"
2514,2514,2514,3,"2023-09-07","2023-09-17",10,"2023-08-15"
2515,2515,2515,3,"2023-09-16","2023-09-24",8,"2023-08-29"
2516,2516,2516,1,"2023-05-26","2023-05-30",4,"2023-05-26"
2517,2517,2517,1,"2023-08-31","2023-09-08",8,"2023-08-19"
2518,2518,2518,3,"2023-11-04","2023-11-12",8,"2023-10-07"
2519,2519,2519,3,"2023-12-16","2023-12-21",5,"2023-11-21"
2520,2520,2520,1,"2023-04-06","2023-04-10",4,"2023-03-21"
2521,2521,2521,1,"2023-05-22","2023-06-04",13,"2023-05-04"
2522,2522,2522,3,"2023-08-21","2023-09-02",12,"2023-07-29"
2523,2523,2523,2,"2023-12-14","2023-12-22",8,"2023-12-13"
2524,2524,2524,1,"2023-09-12","2023-09-24",12,"2023-08-21"
2525,2525,2525,2,"2023-11-15","2023-11-20",5,"2023-10-16"
2526,2526,2526,2,"2023-09-11","2023-09-12",1,"2023-09-01"
2527,2527,2527,1,"2023-03-05","2023-03-10",5,"2023-02-15"
2528,2528,2528,1,"2024-01-04","2024-01-13",9,"2023-12-26"
2529,2529,2529,3,"2023-03-19","2023-03-30",11,"2023-02-23"
2530,2530,2530,3,"2023-07-14","2023-07-22",8,"2023-06-30"
2531,2531,2531,2,"2023-04-06","2023-04-10",4,"2023-03-13"
2532,2532,2532,3,"2024-02-18","2024-02-25",7,"2024-02-12"
2533,2533,2533,2,"2023-11-07","2023-11-13",6,"2023-10-30"
2534,2534,2534,2,"2023-04-15","2023-04-26",11,"2023-03-20"
2535,2535,2535,3,"2023-03-23","2023-03-27",4,"2023-03-23"
2536,2536,2536,1,"2023-10-03","2023-10-16",13,"2023-09-22"
2537,2537,2537,3,"2023-05-21","2023-05-27",6,"2023-05-16"
2538,2538,2538,3,"2023-07-15","2023-07-28",13,"2023-06-18"
2539,2539,2539,3,"2023-08-05","2023-08-07",2,"2023-07-30"
2540,2540,2540,3,"2023-05-26","2023-05-30",4,"2023-05-20"
2541,2541,2541,1,"2023-08-10","2023-08-23",13,"2023-07-30"
2542,2542,2542,1,"2023-02-23","2023-03-03",8,"2023-02-10"
2543,2543,2543,2,"2023-06-07","2023-06-11",4,"2023-06-04"
2544,2544,2544,1,"2023-09-21","2023-10-05",14,"2023-08-27"
2545,2545,2545,2,"2023-09-03","2023-09-13",10,"2023-08-24"
2546,2546,2546,3,"2023-10-17","2023-10-29",12,"2023-09-30"
2547,2547,2547,3,"2023-03-19","2023-03-30",11,"2023-03-02"
2548,2548,2548,3,"2023-05-03","2023-05-16",13,"2023-04-25"
2549,2549,2549,3,"2023-12-09","2023-12-22",13,"2023-12-04"
2550,2550,2550,3,"2023-02-22","2023-03-01",7,"2023-02-10"
2551,2551,2551,3,"2023-06-21","2023-07-03",12,"2023-05-25"
2552,2552,2552,2,"2024-01-24","2024-01-26",2,"2024-01-10"
2553,2553,2553,1,"2023-08-05","2023-08-07",2,"2023-07-27"
2554,2554,2554,3,"2023-04-10","2023-04-12",2,"2023-03-24"
2555,2555,2555,3,"2023-06-05","2023-06-18",13,"2023-05-22"
2556,2556,2556,2,"2023-06-24","2023-07-08",14,"2023-06-24"
2557,2557,2557,3,"2024-01-25","2024-01-26",1,"2024-01-09"
2558,2558,2558,2,"2023-08-11","2023-08-23",12,"2023-08-10"
2559,2559,2559,3,"2023-03-21","2023-04-03",13,"2023-03-04"
2560,2560,2560,1,"2023-05-17","2023-05-30",13,"2023-05-01"
2561,2561,2561,3,"2023-05-10","2023-05-22",12,"2023-04-19"
2562,2562,2562,3,"2023-08-30","2023-09-13",14,"2023-08-17"
2563,2563,2563,3,"2023-11-11","2023-11-24",13,"2023-10-19"
2564,2564,2564,3,"2023-04-07","2023-04-11",4,"2023-03-09"
2565,2565,2565,1,"2023-08-14","2023-08-28",14,"2023-07-31"
2566,2566,2566,2,"2023-05-16","2023-05-28",12,"2023-04-26"
2567,2567,2567,1,"2023-07-20","2023-07-25",5,"2023-07-03"
2568,2568,2568,3,"2023-12-15","2023-12-20",5,"2023-12-03"
2569,2569,2569,1,"2023-08-31","2023-09-13",13,"2023-08-22"
2570,2570,2570,1,"2023-04-13","2023-04-22",9,"2023-03-14"
2571,2571,2571,3,"2023-07-06","2023-07-09",3,"2023-06-15"
2572,2572,2572,2,"2023-03-12","2023-03-25",13,"2023-02-21"
2573,2573,2573,2,"2023-08-20","2023-09-01",12,"2023-08-08"
2574,2574,2574,2,"2023-10-17","2023-10-28",11,"2023-10-08"
2575,2575,2575,2,"2023-03-30","2023-04-08",9,"2023-03-24"
2576,2576,2576,3,"2024-02-09","2024-02-18",9,"2024-01-17"
2577,2577,2577,1,"2024-01-19","2024-01-30",11,"2023-12-29"
2578,2578,2578,3,"2023-08-11","2023-08-24",13,"2023-07-30"
2579,2579,2579,3,"2023-03-17","2023-03-22",5,"2023-02-20"
2580,2580,2580,1,"2023-10-20","2023-10-28",8,"2023-10-09"
2581,2581,2581,2,"2023-09-18","2023-09-22",4,"2023-09-04"
2582,2582,2582,2,"2023-06-02","2023-06-11",9,"2023-05-19"
2583,2583,2583,1,"2023-05-16","2023-05-28",12,"2023-04-17"
2584,2584,2584,2,"2023-07-15","2023-07-20",5,"2023-07-02"
2585,2585,2585,1,"2023-11-13","2023-11-18",5,"2023-10-26"
2586,2586,2586,3,"2023-06-25","2023-06-28",3,"2023-05-30"
2587,2587,2587,1,"2023-10-05","2023-10-19",14,"2023-09-18"
2588,2588,2588,1,"2023-03-21","2023-03-29",8,"2023-02-28"
2589,2589,2589,3,"2024-02-10","2024-02-19",9,"2024-01-20"
2590,2590,2590,3,"2023-09-25","2023-10-05",10,"2023-09-15"
2591,2591,2591,1,"2023-04-24","2023-04-30",6,"2023-04-21"
2592,2592,2592,1,"2024-01-12","2024-01-19",7,"2024-01-06"
2593,2593,2593,3,"2023-12-02","2023-12-09",7,"2023-11-10"
2594,2594,2594,3,"2024-01-02","2024-01-08",6,"2023-12-08"
2595,2595,2595,3,"2023-09-09","2023-09-17",8,"2023-08-20"
2596,2596,2596,2,"2023-10-15","2023-10-23",8,"2023-09-26"
2597,2597,2597,1,"2023-11-02","2023-11-06",4,"2023-11-01"
2598,2598,2598,2,"2023-11-08","2023-11-14",6,"2023-10-31"
2599,2599,2599,1,"2023-08-26","2023-09-01",6,"2023-08-18"
2600,2600,2600,1,"2023-12-07","2023-12-09",2,"2023-11-25"
2601,2601,2601,3,"2024-01-15","2024-01-17",2,"2024-01-10"
2602,2602,2602,3,"2023-02-16","2023-03-01",13,"2023-02-05"
2603,2603,2603,3,"2023-11-07","2023-11-20",13,"2023-10-08"
2604,2604,2604,1,"2023-09-28","2023-10-11",13,"2023-09-05"
2605,2605,2605,2,"2023-04-25","2023-04-27",2,"2023-04-09"
2606,2606,2606,1,"2023-12-22","2023-12-26",4,"2023-12-18"
2607,2607,2607,2,"2023-12-05","2023-12-19",14,"2023-12-04"
2608,2608,2608,2,"2023-07-19","2023-07-20",1,"2023-06-23"
2609,2609,2609,3,"2023-05-06","2023-05-15",9,"2023-04-06"
2610,2610,2610,1,"2024-01-24","2024-02-01",8,"2024-01-23"
2611,2611,2611,1,"2023-07-17","2023-07-25",8,"2023-06-28"
2612,2612,2612,3,"2023-05-06","2023-05-18",12,"2023-05-05"
2613,2613,2613,3,"2023-03-03","2023-03-09",6,"2023-02-10"
2614,2614,2614,3,"2023-11-16","2023-11-20",4,"2023-10-29"
2615,2615,2615,3,"2024-01-07","2024-01-13",6,"2024-01-05"
2616,2616,2616,1,"2024-01-15","2024-01-27",12,"2024-01-10"
2617,2617,2617,2,"2023-12-05","2023-12-09",4,"2023-11-25"
2618,2618,2618,1,"2023-09-18","2023-09-26",8,"2023-09-13"
2619,2619,2619,2,"2023-12-28","2024-01-07",10,"2023-12-02"
2620,2620,2620,3,"2023-05-02","2023-05-04",2,"2023-04-09"
2621,2621,2621,3,"2023-04-02","2023-04-12",10,"2023-03-22"
2622,2622,2622,3,"2024-02-04","2024-02-10",6,"2024-01-16"
2623,2623,2623,3,"2023-11-04","2023-11-16",12,"2023-10-25"
2624,2624,2624,3,"2023-08-27","2023-09-03",7,"2023-08-27"
2625,2625,2625,2,"2023-09-01","2023-09-02",1,"2023-08-15"
2626,2626,2626,1,"2023-12-23","2023-12-28",5,"2023-12-03"
2627,2627,2627,1,"2023-09-28","2023-10-11",13,"2023-09-08"
2628,2628,2628,2,"2023-03-15","2023-03-21",6,"2023-03-09"
2629,2629,2629,1,"2023-09-17","2023-09-21",4,"2023-08-29"
2630,2630,2630,3,"2023-08-24","2023-08-30",6,"2023-08-15"
2631,2631,2631,3,"2023-11-01","2023-11-13",12,"2023-10-09"
