"price_id","price","cleaning_fee","security_deposit","extra_person","montly_price","weekly_price"
2297,"30.00","30.00","90.00","10.00","1610.00","300.00"
2298,"30.00","30.00","30.00","10.00","2560.00","170.00"
2299,"70.00","30.00","30.00","40.00","2980.00","150.00"
2300,"70.00","10.00","70.00","30.00","2100.00","150.00"
2301,"80.00","30.00","40.00","20.00","1370.00","260.00"
2302,"10.00","30.00","20.00","10.00","1120.00","270.00"
2303,"70.00","10.00","20.00","30.00","2230.00","100.00"
2304,"20.00","10.00","40.00","10.00","2370.00","210.00"
2305,"80.00","20.00","50.00","20.00","1920.00","210.00"
2306,"30.00","10.00","10.00","50.00","1440.00","160.00"
2307,"20.00","10.00","90.00","30.00","1210.00","240.00"
2308,"20.00","20.00","10.00","20.00","1990.00","170.00"
2309,"10.00","30.00","50.00","40.00","1370.00","230.00"
2310,"50.00","10.00","60.00","10.00","1910.00","180.00"
2311,"40.00","10.00","20.00","50.00","1470.00","110.00"
2312,"30.00","10.00","60.00","40.00","2160.00","130.00"
2313,"10.00","10.00","80.00","30.00","1210.00","270.00"
2314,"30.00","10.00","20.00","40.00","2880.00","120.00"
2315,"20.00","20.00","30.00","50.00","2810.00","180.00"
2316,"10.00","30.00","60.00","40.00","2860.00","120.00"
2317,"70.00","20.00","50.00","10.00","1320.00","210.00"
2318,"60.00","20.00","90.00","10.00","1790.00","240.00"
2319,"70.00","20.00","10.00","50.00","2030.00","160.00"
2320,"70.00","30.00","40.00","30.00","2690.00","260.00"
2321,"10.00","10.00","20.00","40.00","1770.00","210.00"
2322,"30.00","20.00","80.00","50.00","2640.00","100.00"
2323,"30.00","20.00","40.00","30.00","1190.00","230.00"
2324,"30.00","10.00","10.00","30.00","1320.00","130.00"
2325,"70.00","30.00","40.00","20.00","2150.00","260.00"
2326,"80.00","10.00","10.00","10.00","2520.00","240.00"
2327,"60.00","10.00","70.00","50.00","2940.00","250.00"
2328,"80.00","10.00","20.00","10.00","1240.00","230.00"
2329,"10.00","30.00","50.00","40.00","2990.00","280.00"
2330,"80.00","30.00","10.00","40.00","2750.00","260.00"
2331,"10.00","10.00","60.00","50.00","2370.00","240.00"
2332,"50.00","30.00","70.00","10.00","1330.00","190.00"
2333,"10.00","30.00","30.00","10.00","1870.00","240.00"
2334,"30.00","20.00","50.00","10.00","1200.00","190.00"
2335,"50.00","30.00","30.00","30.00","1190.00","100.00"
2336,"80.00","10.00","10.00","10.00","2260.00","140.00"
2337,"50.00","30.00","40.00","10.00","2120.00","250.00"
2338,"80.00","30.00","20.00","10.00","1420.00","160.00"
2339,"20.00","30.00","80.00","50.00","2540.00","130.00"
2340,"50.00","30.00","50.00","10.00","2440.00","150.00"
2341,"60.00","30.00","50.00","40.00","2890.00","240.00"
2342,"70.00","30.00","90.00","10.00","2290.00","120.00"
2343,"70.00","10.00","80.00","30.00","1110.00","260.00"
2344,"60.00","10.00","10.00","50.00","1570.00","170.00"
2345,"70.00","20.00","70.00","20.00","2600.00","280.00"
2346,"70.00","10.00","80.00","40.00","2100.00","150.00"
2347,"90.00","20.00","70.00","40.00","1360.00","250.00"
2348,"10.00","30.00","40.00","30.00","1110.00","260.00"
2349,"70.00","30.00","90.00","40.00","1890.00","200.00"
2350,"50.00","30.00","20.00","10.00","2240.00","140.00"
2351,"50.00","30.00","70.00","20.00","1790.00","160.00"
2352,"10.00","20.00","20.00","40.00","2740.00","150.00"
2353,"90.00","30.00","30.00","20.00","2520.00","190.00"
2354,"60.00","30.00","70.00","30.00","2610.00","140.00"
2355,"10.00","20.00","70.00","10.00","3000.00","220.00"
2356,"90.00","20.00","30.00","40.00","2500.00","100.00"
2357,"80.00","10.00","70.00","40.00","2110.00","260.00"
2358,"10.00","30.00","10.00","10.00","2870.00","160.00"
2359,"70.00","20.00","30.00","10.00","2760.00","260.00"
2360,"70.00","10.00","80.00","10.00","1880.00","110.00"
2361,"70.00","30.00","90.00","20.00","1610.00","250.00"
2362,"10.00","30.00","70.00","40.00","2100.00","160.00"
2363,"30.00","20.00","70.00","30.00","1610.00","110.00"
2364,"60.00","20.00","40.00","20.00","2210.00","180.00"
2365,"90.00","10.00","60.00","20.00","1140.00","210.00"
2366,"20.00","30.00","30.00","20.00","1800.00","170.00"
2367,"60.00","20.00","60.00","10.00","1890.00","210.00"
2368,"60.00","10.00","70.00","10.00","2820.00","210.00"
2369,"40.00","20.00","50.00","40.00","2300.00","150.00"
2370,"80.00","30.00","40.00","20.00","1070.00","230.00"
2371,"80.00","30.00","20.00","50.00","2300.00","100.00"
2372,"80.00","30.00","50.00","30.00","1780.00","160.00"
2373,"30.00","20.00","90.00","20.00","2510.00","280.00"
2374,"70.00","20.00","50.00","10.00","2790.00","220.00"
2375,"20.00","20.00","70.00","10.00","1000.00","160.00"
2376,"70.00","30.00","10.00","30.00","2120.00","210.00"
2377,"30.00","20.00","50.00","20.00","2060.00","110.00"
2378,"40.00","20.00","60.00","20.00","2910.00","170.00"
2379,"10.00","20.00","30.00","40.00","1110.00","210.00"
2380,"30.00","20.00","50.00","10.00","2080.00","230.00"
2381,"30.00","30.00","70.00","50.00","1400.00","100.00"
2382,"10.00","30.00","80.00","50.00","2900.00","280.00"
2383,"50.00","30.00","20.00","20.00","2030.00","200.00"
2384,"90.00","30.00","70.00","20.00","1100.00","120.00"
2385,"30.00","20.00","50.00","40.00","1640.00","240.00"
2386,"40.00","20.00","30.00","30.00","1730.00","240.00"
2387,"50.00","10.00","10.00","20.00","1510.00","300.00"
2388,"10.00","30.00","40.00","30.00","2020.00","200.00"
2389,"60.00","20.00","30.00","10.00","2130.00","160.00"
2390,"60.00","30.00","40.00","30.00","2420.00","250.00"
2391,"80.00","10.00","10.00","10.00","1970.00","110.00"
2392,"60.00","10.00","70.00","10.00","1980.00","160.00"
2393,"70.00","30.00","80.00","20.00","1390.00","250.00"
2394,"90.00","30.00","90.00","50.00","2550.00","190.00"
2395,"80.00","20.00","40.00","50.00","1610.00","230.00"
2396,"90.00","20.00","70.00","30.00","2900.00","230.00"
2397,"40.00","30.00","60.00","10.00","2480.00","260.00"
2398,"40.00","10.00","80.00","10.00","2900.00","190.00"
2399,"10.00","20.00","30.00","10.00","2290.00","260.00"
2400,"40.00","10.00","50.00","50.00","1030.00","290.00"
2401,"60.00","10.00","50.00","30.00","2180.00","180.00"
2402,"80.00","30.00","80.00","20.00","2650.00","100.00"
2403,"40.00","20.00","30.00","20.00","1190.00","100.00"
2404,"10.00","20.00","50.00","20.00","1780.00","270.00"
2405,"40.00","20.00","40.00","40.00","1400.00","220.00"
2406,"30.00","30.00","10.00","30.00","1290.00","300.00"
2407,"30.00","10.00","70.00","10.00","1530.00","120.00"
2408,"50.00","20.00","10.00","30.00","1490.00","250.00"
2409,"40.00","20.00","20.00","50.00","2180.00","110.00"
2410,"90.00","10.00","50.00","20.00","1310.00","140.00"
2411,"90.00","30.00","30.00","40.00","1700.00","110.00"
2412,"50.00","30.00","40.00","40.00","1340.00","180.00"
2413,"70.00","30.00","10.00","20.00","1580.00","150.00"
2414,"10.00","10.00","80.00","10.00","2290.00","160.00"
2415,"70.00","30.00","50.00","40.00","1570.00","210.00"
2416,"10.00","20.00","20.00","30.00","2200.00","200.00"
2417,"90.00","10.00","10.00","20.00","2880.00","150.00"
2418,"30.00","20.00","80.00","30.00","1060.00","130.00"
2419,"70.00","10.00","40.00","50.00","1880.00","170.00"
2420,"50.00","30.00","70.00","50.00","1840.00","100.00"
2421,"90.00","10.00","60.00","20.00","2720.00","150.00"
2422,"30.00","30.00","50.00","30.00","1090.00","130.00"
2423,"80.00","30.00","30.00","50.00","1890.00","260.00"
2424,"80.00","20.00","60.00","50.00","2120.00","290.00"
2425,"40.00","30.00","20.00","50.00","1430.00","290.00"
2426,"40.00","10.00","90.00","40.00","2410.00","280.00"
2427,"60.00","10.00","80.00","20.00","2010.00","200.00"
2428,"80.00","20.00","70.00","50.00","1460.00","210.00"
2429,"10.00","20.00","50.00","50.00","2130.00","140.00"
2430,"70.00","10.00","50.00","30.00","2710.00","240.00"
2431,"60.00","20.00","90.00","40.00","2760.00","260.00"
2432,"90.00","10.00","50.00","20.00","1460.00","170.00"
2433,"10.00","10.00","20.00","40.00","2260.00","280.00"
2434,"20.00","10.00","90.00","50.00","1780.00","230.00"
2435,"90.00","30.00","10.00","30.00","1800.00","140.00"
2436,"60.00","30.00","40.00","40.00","1510.00","240.00"
2437,"30.00","10.00","80.00","40.00","1140.00","150.00"
2438,"40.00","30.00","80.00","40.00","1090.00","190.00"
2439,"10.00","20.00","20.00","20.00","2100.00","240.00"
2440,"60.00","10.00","20.00","50.00","1690.00","240.00"
2441,"70.00","30.00","20.00","40.00","2520.00","250.00"
2442,"40.00","20.00","50.00","50.00","2800.00","240.00"
2443,"40.00","10.00","30.00","20.00","2460.00","250.00"
2444,"60.00","20.00","90.00","10.00","2750.00","300.00"
2445,"30.00","20.00","60.00","20.00","1580.00","290.00"
2446,"80.00","20.00","40.00","10.00","1080.00","160.00"
2447,"20.00","10.00","60.00","20.00","1930.00","190.00"
2448,"90.00","30.00","10.00","20.00","1130.00","250.00"
2449,"40.00","20.00","30.00","40.00","1650.00","120.00"
2450,"90.00","30.00","10.00","30.00","1680.00","250.00"
2451,"80.00","30.00","80.00","40.00","1710.00","210.00"
2452,"10.00","30.00","30.00","50.00","2370.00","240.00"
2453,"20.00","30.00","70.00","40.00","1260.00","260.00"
2454,"30.00","30.00","30.00","10.00","2070.00","140.00"
2455,"60.00","10.00","20.00","40.00","2320.00","260.00"
2456,"70.00","10.00","40.00","10.00","1670.00","280.00"
2457,"50.00","10.00","90.00","10.00","2530.00","120.00"
2458,"70.00","10.00","10.00","30.00","2080.00","210.00"
2459,"80.00","30.00","40.00","20.00","2650.00","270.00"
2460,"50.00","30.00","40.00","20.00","2270.00","170.00"
2461,"40.00","30.00","50.00","20.00","1220.00","230.00"
2462,"40.00","10.00","20.00","40.00","2660.00","150.00"
2463,"30.00","30.00","50.00","20.00","2890.00","290.00"
2464,"40.00","10.00","70.00","50.00","1030.00","200.00"
2465,"20.00","10.00","90.00","20.00","2480.00","300.00"
2466,"50.00","10.00","50.00","10.00","1270.00","280.00"
2467,"90.00","20.00","50.00","40.00","1220.00","230.00"
2468,"40.00","20.00","90.00","10.00","1120.00","270.00"
2469,"50.00","20.00","20.00","50.00","2990.00","230.00"
2470,"40.00","30.00","30.00","10.00","2910.00","180.00"
2471,"20.00","10.00","20.00","10.00","1260.00","230.00"
2472,"80.00","10.00","40.00","40.00","1120.00","100.00"
2473,"70.00","10.00","40.00","50.00","2960.00","170.00"
2474,"70.00","30.00","10.00","50.00","1070.00","180.00"
2475,"70.00","30.00","10.00","20.00","2190.00","290.00"
2476,"70.00","20.00","70.00","20.00","2980.00","180.00"
2477,"80.00","30.00","40.00","20.00","2900.00","280.00"
2478,"60.00","10.00","60.00","50.00","2990.00","160.00"
2479,"30.00","10.00","50.00","30.00","1500.00","110.00"
2480,"20.00","10.00","80.00","10.00","2150.00","240.00"
2481,"10.00","30.00","30.00","30.00","1420.00","190.00"
2482,"30.00","20.00","90.00","20.00","1460.00","180.00"
2483,"90.00","30.00","20.00","10.00","1160.00","140.00"
2484,"10.00","30.00","30.00","50.00","1040.00","190.00"
2485,"50.00","20.00","60.00","50.00","1390.00","280.00"
2486,"60.00","20.00","40.00","40.00","1370.00","200.00"
2487,"20.00","30.00","50.00","50.00","2310.00","280.00"
2488,"20.00","20.00","10.00","20.00","1890.00","190.00"
2489,"90.00","20.00","40.00","50.00","1670.00","130.00"
2490,"70.00","20.00","50.00","20.00","2250.00","290.00"
2491,"90.00","30.00","90.00","30.00","2800.00","280.00"
2492,"90.00","10.00","60.00","40.00","1400.00","200.00"
2493,"10.00","20.00","80.00","20.00","1060.00","160.00"
2494,"50.00","10.00","90.00","50.00","2030.00","220.00"
2495,"50.00","30.00","30.00","40.00","2460.00","240.00"
2496,"40.00","20.00","40.00","30.00","2250.00","290.00"
2497,"10.00","30.00","40.00","50.00","1810.00","120.00"
2498,"60.00","20.00","80.00","10.00","1400.00","300.00"
2499,"90.00","10.00","70.00","40.00","2770.00","240.00"
2500,"70.00","20.00","20.00","30.00","1150.00","100.00"
2501,"80.00","20.00","40.00","10.00","1850.00","140.00"
2502,"80.00","10.00","10.00","30.00","1660.00","200.00"
2503,"60.00","30.00","50.00","30.00","1410.00","150.00"
2504,"70.00","10.00","80.00","30.00","1240.00","150.00"
2505,"50.00","30.00","50.00","10.00","2940.00","100.00"
2506,"80.00","20.00","50.00","40.00","2620.00","130.00"
2507,"90.00","20.00","60.00","40.00","1050.00","240.00"
2508,"20.00","30.00","70.00","30.00","2270.00","290.00"
2509,"10.00","30.00","40.00","40.00","1920.00","270.00"
2510,"90.00","10.00","90.00","20.00","1220.00","220.00"
2511,"50.00","20.00","10.00","50.00","2300.00","110.00"
2512,"50.00","10.00","30.00","40.00","2560.00","140.00"
2513,"40.00","20.00","40.00","50.00","1610.00","270.00"
2514,"50.00","20.00","10.00","20.00","1440.00","120.00"
2515,"70.00","10.00","50.00","40.00","2730.00","210.00"
2516,"80.00","30.00","30.00","50.00","2030.00","290.00"
2517,"10.00","10.00","80.00","50.00","1620.00","110.00"
2518,"40.00","20.00","70.00","40.00","1970.00","260.00"
2519,"40.00","10.00","20.00","40.00","2980.00","270.00"
2520,"60.00","30.00","10.00","30.00","1080.00","250.00"
2521,"50.00","30.00","30.00","20.00","1280.00","280.00"
2522,"60.00","20.00","60.00","20.00","1940.00","210.00"
2523,"20.00","10.00","70.00","50.00","2580.00","190.00"
2524,"80.00","30.00","30.00","50.00","1160.00","270.00"
2525,"70.00","20.00","90.00","20.00","2200.00","110.00"
2526,"50.00","20.00","80.00","40.00","1060.00","200.00"
2527,"20.00","30.00","40.00","10.00","2200.00","140.00"
2528,"60.00","30.00","50.00","30.00","2090.00","250.00"
2529,"60.00","30.00","10.00","50.00","2460.00","250.00"
2530,"90.00","10.00","50.00","20.00","1040.00","290.00"
2531,"20.00","10.00","30.00","40.00","1690.00","220.00"
2532,"70.00","10.00","80.00","30.00","2080.00","200.00"
2533,"20.00","20.00","90.00","30.00","2640.00","250.00"
2534,"70.00","20.00","50.00","40.00","1860.00","190.00"
2535,"50.00","20.00","70.00","30.00","1000.00","260.00"
2536,"70.00","10.00","40.00","30.00","2930.00","290.00"
2537,"30.00","20.00","50.00","10.00","2530.00","300.00"
2538,"40.00","30.00","90.00","40.00","2910.00","250.00"
2539,"50.00","20.00","20.00","50.00","2240.00","260.00"
2540,"30.00","10.00","40.00","20.00","2590.00","100.00"
2541,"80.00","20.00","20.00","30.00","2710.00","120.00"
2542,"30.00","10.00","30.00","20.00","1710.00","240.00"
2543,"10.00","10.00","80.00","40.00","2580.00","250.00"
2544,"60.00","20.00","40.00","50.00","2160.00","110.00"
2545,"70.00","30.00","30.00","10.00","1200.00","180.00"
2546,"10.00","30.00","70.00","10.00","1410.00","220.00"
2547,"30.00","30.00","50.00","30.00","2060.00","230.00"
2548,"30.00","30.00","10.00","10.00","2640.00","300.00"
2549,"50.00","10.00","50.00","30.00","1420.00","150.00"
2550,"10.00","20.00","50.00","40.00","2700.00","270.00"
2551,"20.00","20.00","30.00","30.00","2470.00","170.00"
2552,"50.00","10.00","80.00","10.00","1880.00","120.00"
2553,"90.00","20.00","80.00","30.00","2030.00","140.00"
2554,"60.00","10.00","90.00","10.00","2980.00","220.00"
2555,"60.00","20.00","90.00","20.00","1150.00","110.00"
2556,"50.00","10.00","70.00","50.00","1890.00","180.00"
2557,"10.00","30.00","90.00","20.00","1920.00","220.00"
2558,"70.00","30.00","70.00","50.00","2350.00","140.00"
2559,"60.00","10.00","60.00","10.00","2210.00","290.00"
2560,"90.00","10.00","80.00","20.00","2760.00","220.00"
2561,"50.00","30.00","80.00","10.00","2580.00","180.00"
2562,"10.00","30.00","50.00","20.00","1260.00","260.00"
2563,"90.00","30.00","70.00","50.00","2250.00","290.00"
2564,"60.00","30.00","90.00","40.00","1540.00","250.00"
2565,"90.00","30.00","50.00","10.00","1540.00","300.00"
2566,"70.00","20.00","40.00","50.00","2440.00","220.00"
2567,"40.00","10.00","90.00","40.00","1430.00","130.00"
2568,"40.00","30.00","20.00","20.00","2380.00","270.00"
2569,"50.00","30.00","20.00","30.00","1040.00","280.00"
2570,"20.00","20.00","60.00","30.00","2910.00","130.00"
2571,"50.00","10.00","50.00","30.00","1840.00","130.00"
2572,"50.00","30.00","80.00","50.00","1020.00","160.00"
2573,"30.00","30.00","10.00","30.00","2210.00","140.00"
2574,"40.00","10.00","10.00","30.00","1620.00","150.00"
2575,"70.00","30.00","30.00","40.00","2150.00","300.00"
2576,"90.00","10.00","60.00","40.00","1920.00","280.00"
2577,"50.00","20.00","50.00","30.00","2390.00","170.00"
2578,"50.00","30.00","20.00","40.00","2630.00","170.00"
2579,"60.00","30.00","50.00","50.00","1900.00","240.00"
2580,"20.00","20.00","10.00","20.00","2030.00","190.00"
2581,"80.00","10.00","10.00","40.00","2630.00","260.00"
2582,"60.00","10.00","30.00","20.00","2990.00","240.00"
2583,"60.00","20.00","50.00","30.00","2000.00","240.00"
2584,"50.00","10.00","50.00","30.00","2010.00","270.00"
2585,"70.00","30.00","70.00","50.00","1140.00","150.00"
2586,"60.00","10.00","80.00","30.00","2250.00","210.00"
2587,"70.00","10.00","10.00","10.00","1550.00","240.00"
2588,"80.00","30.00","50.00","10.00","2570.00","250.00"
2589,"20.00","20.00","90.00","10.00","1440.00","250.00"
2590,"10.00","10.00","80.00","20.00","2200.00","150.00"
2591,"50.00","20.00","40.00","40.00","1940.00","250.00"
2592,"50.00","20.00","70.00","10.00","1100.00","300.00"
2593,"90.00","30.00","60.00","10.00","1910.00","110.00"
2594,"10.00","10.00","70.00","40.00","2220.00","240.00"
2595,"80.00","20.00","20.00","20.00","1950.00","130.00"
2596,"10.00","20.00","10.00","40.00","1190.00","180.00"
2597,"20.00","30.00","30.00","50.00","2590.00","150.00"
2598,"40.00","30.00","20.00","50.00","1280.00","180.00"
2599,"70.00","20.00","30.00","20.00","2350.00","150.00"
2600,"20.00","30.00","20.00","20.00","2990.00","260.00"
2601,"70.00","10.00","50.00","50.00","1790.00","270.00"
2602,"90.00","20.00","30.00","40.00","1380.00","230.00"
2603,"30.00","10.00","10.00","40.00","2490.00","190.00"
2604,"50.00","30.00","60.00","30.00","2040.00","210.00"
2605,"10.00","30.00","20.00","20.00","1740.00","190.00"
2606,"30.00","30.00","80.00","30.00","2000.00","170.00"
2607,"80.00","10.00","40.00","20.00","2500.00","190.00"
2608,"10.00","10.00","60.00","20.00","1100.00","190.00"
2609,"80.00","20.00","80.00","20.00","1010.00","140.00"
2610,"80.00","10.00","10.00","10.00","1360.00","280.00"
2611,"40.00","20.00","30.00","40.00","1930.00","250.00"
2612,"50.00","10.00","10.00","30.00","1950.00","260.00"
2613,"30.00","10.00","90.00","30.00","2940.00","270.00"
2614,"30.00","30.00","70.00","30.00","2250.00","210.00"
2615,"30.00","10.00","20.00","10.00","1380.00","140.00"
2616,"60.00","10.00","90.00","50.00","1700.00","130.00"
2617,"80.00","20.00","10.00","40.00","2110.00","190.00"
2618,"90.00","10.00","70.00","40.00","1890.00","270.00"
2619,"80.00","10.00","50.00","10.00","2460.00","200.00"
2620,"90.00","10.00","50.00","40.00","2720.00","300.00"
2621,"20.00","30.00","60.00","40.00","1930.00","300.00"
